__v,_id,city_type,country_code,end_date,id,is_cost_effective,is_safe,is_soloable,is_time_efficient,is_walk,keyword,like,start_date,type_id_a,type_id_b,type_id_c,version
0,63e270a18c6342f21eb5b18b,null,null,null,967c2cd4-e186-4c3f-9646-16daa540738e,null,null,null,null,null,null,false,2023-02-07T15:39:13.337Z,null,null,null,1.1.0_20230206
0,63e270ee8c6342f21eb5b190,null,LAO,2023-02-07T15:42:32.258Z,144e4b0b-6fe8-427b-87a5-c2a817a94a69,false,null,false,false,false,다양한 액티비티,false,2023-02-07T15:40:30.946Z,A,F,U,1.1.0_20230206
0,63e271468c6342f21eb5b192,null,THA,2023-02-07T15:42:36.162Z,77741b71-b038-4fe1-9fbe-c5edd97dc5a0,true,null,true,false,false,맛있는 현지 음식,false,2023-02-07T15:41:58.112Z,R,F,U,1.1.0_20230206
0,63e271ae8c6342f21eb5b19b,old,BRA,2023-02-07T15:44:36.194Z,5cf342c3-a141-47f4-8770-83ec24eeba50,true,false,null,false,null,웅장한 카니발,false,2023-02-07T15:43:42.280Z,C,F,U,1.1.0_20230206
0,63e272398c6342f21eb5b1a0,null,THA,2023-02-07T15:47:43.156Z,fb6a3d11-ba46-4014-ae42-7d223797985a,true,null,false,false,false,맛있는 현지 음식,false,2023-02-07T15:46:01.858Z,R,F,U,1.1.0_20230206
0,63e2727b8c6342f21eb5b1a2,null,null,null,ca0df687-e9c3-4d71-af29-a6a44e681cf8,null,null,null,null,null,null,false,2023-02-07T15:47:07.929Z,null,null,null,1.1.0_20230206
0,63e272e48c6342f21eb5b1a7,null,null,null,e7543846-5cf6-4a5e-b4af-ed7aa8f82745,null,null,null,null,null,null,false,2023-02-07T15:48:52.340Z,null,null,null,1.1.0_20230206
0,63e2730f8c6342f21eb5b1a9,null,null,null,42ce9e5c-6dd4-4ecc-8bac-e783e44ca1a9,null,null,null,null,null,null,false,2023-02-07T15:49:35.219Z,null,null,null,1.1.0_20230206
0,63e273188c6342f21eb5b1ab,old,JPN,2023-02-07T15:50:32.121Z,f511c5c5-f859-42ac-883e-7c382b1ea425,false,false,null,false,null,맛있는 현지 음식,false,2023-02-07T15:49:44.412Z,C,F,D,1.1.0_20230206
0,63e2737d8c6342f21eb5b1b0,null,null,null,2ec23e62-47ad-43e5-9402-503583241167,null,null,null,null,null,null,false,2023-02-07T15:51:25.362Z,null,null,null,1.1.0_20230206
0,63e2737f8c6342f21eb5b1b2,null,CUB,2023-02-07T15:52:07.198Z,7cd63695-0de2-46df-84cf-e064f44aee7c,true,null,false,false,false,이색문화 탐방,false,2023-02-07T15:51:27.701Z,R,H,U,1.1.0_20230206
0,63e2738b8c6342f21eb5b1b4,null,MYS,2023-02-07T15:52:23.495Z,2b872180-e047-4f64-b0e4-eec00455c6fc,true,null,false,false,false,수상레저,false,2023-02-07T15:51:39.653Z,R,F,D,1.1.0_20230206
0,63e273aa8c6342f21eb5b1b8,null,FRA,2023-02-07T15:53:23.900Z,4814846b-69b2-4ab9-be0b-5cd545083af1,false,null,true,false,false,쇼핑,false,2023-02-07T15:52:10.290Z,R,F,D,1.1.0_20230206
0,63e2742a8c6342f21eb5b1c2,null,null,null,01ad74e0-83f0-4822-a2e6-e822f9a8ea70,null,null,null,null,null,null,false,2023-02-07T15:54:18.382Z,null,null,null,1.1.0_20230206
0,63e2747a8c6342f21eb5b1c4,null,null,null,1473355a-bd9a-4da5-81eb-9a81f494c16a,null,null,null,null,null,null,false,2023-02-07T15:55:38.727Z,null,null,null,1.1.0_20230206
0,63e274b98c6342f21eb5b1c6,null,MDG,2023-02-07T15:58:27.716Z,0c7a32f8-9b5a-4347-b687-50b26d8f24af,false,null,false,false,true,아름다운 자연경관,false,2023-02-07T15:56:41.905Z,R,H,U,1.1.0_20230206
0,63e275568c6342f21eb5b1cb,old,BRA,2023-02-07T15:59:58.232Z,8a5e1b1a-3269-42cd-891a-d0fe5e7a7b43,false,false,null,false,null,웅장한 카니발,false,2023-02-07T15:59:18.224Z,C,F,U,1.1.0_20230206
0,63e275958c6342f21eb5b1d0,null,MYS,2023-02-07T16:01:09.598Z,11533feb-cc73-46f6-8c29-b5f48f7edd36,true,null,false,true,false,수상레저,false,2023-02-07T16:00:21.368Z,R,F,D,1.1.0_20230206
0,63e276908c6342f21eb5b1d5,null,GTM,2023-02-07T16:07:01.034Z,61776e39-5f5b-46c5-8247-5aa4c711f658,false,null,true,false,true,불타는 화산,false,2023-02-07T16:04:32.936Z,A,H,U,1.1.0_20230206
0,63e277418c6342f21eb5b1d9,null,ARG,2023-02-07T16:07:47.535Z,93131eaa-c4ae-4c47-8c31-35cd5d242ff5,true,null,false,false,true,현지인과의 교류,false,2023-02-07T16:07:29.716Z,A,F,D,1.1.0_20230206
0,63e2775f8c6342f21eb5b1de,null,ROU,2023-02-07T16:08:20.492Z,366a5eee-dc57-48f8-b6a2-9728fe74ebae,false,null,true,false,true,울창한 숲,false,2023-02-07T16:07:59.650Z,A,H,D,1.1.0_20230206
0,63e277d58c6342f21eb5b1e3,old,AZE,2023-02-07T16:11:10.528Z,5de97ec9-a64e-4748-b826-c4f59a9f1c60,true,false,null,true,null,색다른 건축물,false,2023-02-07T16:09:57.633Z,C,H,U,1.1.0_20230206
0,63e2787e8c6342f21eb5b1e8,null,LAO,2023-02-07T16:13:32.576Z,ee905475-89f8-4743-abd6-e190477e0700,true,null,true,false,true,다양한 액티비티,false,2023-02-07T16:12:46.833Z,R,F,U,1.1.0_20230206
0,63e278aa8c6342f21eb5b1eb,null,null,null,e7acb31c-aa8d-4e0d-8503-6b1ad7aed50b,null,null,null,null,null,null,false,2023-02-07T16:13:30.226Z,null,null,null,1.1.0_20230206
0,63e278b78c6342f21eb5b1f0,null,HND,2023-02-07T16:14:28.361Z,0d1a0723-1bae-4363-922f-27d5cc709ba4,true,null,false,false,true,수상레저,false,2023-02-07T16:13:43.200Z,R,H,U,1.1.0_20230206
0,63e2790c8c6342f21eb5b1f5,null,TUN,2023-02-07T16:17:43.722Z,782e8307-1678-4e49-b9bc-f91c10be2dba,true,null,false,false,false,현지인과의 교류,false,2023-02-07T16:15:08.868Z,R,H,U,1.1.0_20230206
0,63e27bd68c6342f21eb5b1fe,null,MMR,2023-02-07T16:27:29.570Z,0a217057-ae6f-45c7-ba6e-43fe4b1b56c8,false,null,true,false,true,이색문화 탐방,false,2023-02-07T16:27:02.946Z,A,H,U,1.1.0_20230206
0,63e27c8e8c6342f21eb5b204,old,TWN,2023-02-07T16:31:13.075Z,26f778fe-d002-4e82-a675-64b898fbce0e,true,false,null,false,null,왁자지껄한 야시장,false,2023-02-07T16:30:06.872Z,C,F,D,1.1.0_20230206
0,63e280928c6342f21eb5b209,null,CUB,2023-02-07T16:48:03.906Z,a1babe30-5f87-464c-8ef2-3115958910e2,true,null,false,false,false,이색문화 탐방,false,2023-02-07T16:47:14.914Z,R,H,U,1.1.0_20230206
0,63e281498c6342f21eb5b20e,null,MMR,2023-02-07T16:51:05.596Z,292ebf40-df64-4e95-b7be-42acba5ba86a,true,null,true,false,false,이색문화 탐방,false,2023-02-07T16:50:17.660Z,A,H,U,1.1.0_20230206
0,63e281a08c6342f21eb5b214,null,GTM,2023-02-07T16:52:13.587Z,f30a6793-7eeb-42c7-a757-3da316dddb2a,false,null,false,false,false,불타는 화산,false,2023-02-07T16:51:44.291Z,A,H,U,1.1.0_20230206
0,63e281a18c6342f21eb5b216,null,MMR,2023-02-07T16:52:31.385Z,8a30032f-1fab-45e5-91d6-ddc319e6e1ed,true,null,false,false,false,이색문화 탐방,false,2023-02-07T16:51:45.667Z,A,H,U,1.1.0_20230206
0,63e282168c6342f21eb5b21e,null,null,null,995d5dd2-bdd3-4d0b-88fa-fa353b19cb8f,null,null,null,null,null,null,false,2023-02-07T16:53:42.924Z,null,null,null,1.1.0_20230206
0,63e2841c8c6342f21eb5b220,old,CHN,2023-02-07T17:03:20.328Z,6ff01154-5912-4060-bebf-ffa366547804,true,false,null,false,null,역사 탐방,false,2023-02-07T17:02:20.328Z,C,F,U,1.1.0_20230206
0,63e285238c6342f21eb5b225,old,JPN,2023-02-07T17:08:14.164Z,5a0ec23c-3cf8-4c5f-9747-15a0f1fbd65f,false,true,null,false,null,맛있는 현지 음식,false,2023-02-07T17:06:43.409Z,C,F,D,1.1.0_20230206
0,63e286558c6342f21eb5b22a,null,null,null,d1a978a2-6893-4623-965d-6e1f4072299a,null,null,null,null,null,null,false,2023-02-07T17:11:49.307Z,null,null,null,1.1.0_20230206
0,63e288408c6342f21eb5b22c,null,MMR,2023-02-07T17:21:36.861Z,148ef7f8-3d3b-4ac8-a43e-60b82cba9a74,true,null,false,false,false,이색문화 탐방,false,2023-02-07T17:20:00.514Z,A,H,U,1.1.0_20230206
0,63e288bc8c6342f21eb5b233,null,HND,2023-02-07T17:22:20.604Z,31520eb5-a4f0-4ed6-aa42-f3b20d29cf9e,true,null,false,false,false,수상레저,false,2023-02-07T17:22:04.007Z,R,H,U,1.1.0_20230206
0,63e289ed8c6342f21eb5b23a,null,ARG,2023-02-07T17:28:18.882Z,f5f25c3f-11d1-4dc4-8eb6-371bc7804afc,false,null,false,false,false,현지인과의 교류,false,2023-02-07T17:27:09.190Z,A,F,D,1.1.0_20230206
0,63e28a058c6342f21eb5b23c,new,ITA,2023-02-07T17:27:42.628Z,45ea9a88-4e81-47d3-98b8-4bbf69661ae3,false,false,null,false,null,역사 탐방,true,2023-02-07T17:27:33.116Z,C,F,D,1.1.0_20230206
0,63e28c568c6342f21eb5b246,null,GRC,2023-02-07T17:41:12.743Z,c96ef9fa-267b-4094-bcef-efed075eb619,false,null,false,false,true,색다른 건축물,false,2023-02-07T17:37:26.672Z,R,F,D,1.1.0_20230206
0,63e28cfa8c6342f21eb5b248,null,ETH,2023-02-07T17:41:13.925Z,7edb829e-99c9-4a82-9292-dee6ef06716a,true,null,false,false,true,값진 경험과 보람을 안겨줄 도전,false,2023-02-07T17:40:10.282Z,A,H,U,1.1.0_20230206
0,63e28d198c6342f21eb5b24a,null,GTM,2023-02-07T17:41:07.399Z,bb33e122-6c4a-4c87-96ab-921eb87871b5,true,null,false,false,true,불타는 화산,false,2023-02-07T17:40:41.904Z,A,H,U,1.1.0_20230206
0,63e28d878c6342f21eb5b255,null,ARG,2023-02-07T17:44:24.996Z,faa592d6-48cc-4000-86e9-a58d82cde55a,true,null,false,true,false,현지인과의 교류,false,2023-02-07T17:42:31.599Z,A,F,D,1.1.0_20230206
0,63e28df78c6342f21eb5b257,null,TZA,2023-02-07T17:45:13.306Z,6b8f12b6-ee02-4e11-9ad9-5a3abc63b46a,true,null,false,false,false,역사문화 탐방,true,2023-02-07T17:44:23.185Z,R,H,U,1.1.0_20230206
0,63e292068c6342f21eb5b260,null,GTM,2023-02-07T18:02:08.309Z,446faa28-3d99-44a5-8a69-2f076694a66e,false,null,true,false,true,불타는 화산,false,2023-02-07T18:01:42.575Z,A,H,U,1.1.0_20230206
0,63e296ae8c6342f21eb5b266,null,JOR,2023-02-07T18:22:42.525Z,30a1b943-1b94-4673-9d3d-ea29b37baf02,false,null,true,false,true,역사문화 탐방,false,2023-02-07T18:21:34.363Z,A,H,U,1.1.0_20230206
0,63e299c58c6342f21eb5b26b,null,null,null,e2c95479-78c9-453d-be6c-b14cd295cd69,null,null,null,null,null,null,false,2023-02-07T18:34:45.501Z,null,null,null,1.1.0_20230206
0,63e29aed8c6342f21eb5b26d,null,null,null,9c3346a6-1b47-44e4-a2c0-2c01c83b5d9c,null,null,null,null,null,null,false,2023-02-07T18:39:41.374Z,null,null,null,1.1.0_20230206
0,63e29b5f8c6342f21eb5b26f,null,MYS,2023-02-07T18:42:10.177Z,5b76b6ee-a9a0-487a-844d-4275d574694e,false,null,false,true,true,수상레저,false,2023-02-07T18:41:35.013Z,R,F,D,1.1.0_20230206
0,63e29b8f8c6342f21eb5b274,null,HND,2023-02-07T18:42:43.560Z,d1c60591-62d3-440e-aee6-e6affa86ff4a,false,null,false,false,true,수상레저,false,2023-02-07T18:42:23.780Z,R,H,U,1.1.0_20230206
0,63e29c908c6342f21eb5b279,null,TUN,2023-02-07T18:47:17.886Z,9a482621-99cd-4154-a0ee-fbeed0984da6,true,null,false,false,false,현지인과의 교류,false,2023-02-07T18:46:40.330Z,R,H,U,1.1.0_20230206
0,63e29e198c6342f21eb5b27e,null,ZAF,2023-02-07T18:54:04.470Z,1e7d269d-907b-45ef-9701-696b9f1268c0,true,null,false,false,false,로드트립,false,2023-02-07T18:53:13.197Z,A,H,U,1.1.0_20230206
0,63e2a1348c6342f21eb5b283,null,MDV,2023-02-07T19:07:33.282Z,436f82e2-d051-4afc-b7e9-766839923316,false,null,false,false,false,낭만적인 분위기,false,2023-02-07T19:06:28.416Z,R,F,U,1.1.0_20230206
0,63e2a18d8c6342f21eb5b288,null,HRV,2023-02-07T19:08:13.007Z,4b5e2523-44a8-4f52-b666-2b2a5363bf77,false,null,false,false,false,아름다운 자연경관,false,2023-02-07T19:07:57.875Z,R,F,U,1.1.0_20230206
0,63e2a1aa8c6342f21eb5b28d,old,PAN,2023-02-07T19:09:01.157Z,713390b3-ddcf-4b21-9614-2f76ce380d2d,true,false,null,false,null,활기찬 비치타운,false,2023-02-07T19:08:26.588Z,C,H,D,1.1.0_20230206
0,63e2a1eb8c6342f21eb5b292,null,null,null,6be45ce4-409d-43f5-9782-1aecca69ffab,null,null,null,null,null,null,false,2023-02-07T19:09:31.569Z,null,null,null,1.1.0_20230206
0,63e2a2178c6342f21eb5b294,old,CHN,2023-02-07T19:11:05.060Z,cd6b3204-0b8f-4610-a28b-507667dfc0f0,false,false,null,false,null,역사 탐방,false,2023-02-07T19:10:15.519Z,C,F,U,1.1.0_20230206
0,63e2a2878c6342f21eb5b299,null,PER,2023-02-07T19:14:12.145Z,3514b085-5afa-41c6-a12a-65b99ac7f238,false,null,false,false,false,이색문화 탐방,false,2023-02-07T19:12:07.912Z,A,F,U,1.1.0_20230206
0,63e2a28e8c6342f21eb5b29b,old,MEX,2023-02-07T19:13:09.144Z,098765da-e606-4f1c-be52-412b6f049cf1,true,false,null,false,null,맛있는 현지 음식과 술,false,2023-02-07T19:12:14.165Z,C,F,U,1.1.0_20230206
0,63e2a3308c6342f21eb5b2a4,old,CHN,2023-02-07T19:15:40.617Z,8599cb87-3aec-4873-a394-216eeb9d715f,false,true,null,false,null,역사 탐방,false,2023-02-07T19:14:56.213Z,C,F,U,1.1.0_20230206
0,63e2a36f8c6342f21eb5b2a9,null,MDV,2023-02-07T19:16:34.959Z,141f34a7-a8c9-435b-9e7a-693a23e08c4f,false,null,false,false,false,낭만적인 분위기,false,2023-02-07T19:15:59.339Z,R,F,U,1.1.0_20230206
0,63e2a39d8c6342f21eb5b2ae,null,GRC,2023-02-07T19:17:04.756Z,2a2da549-6f30-4902-b2d1-332cc18f4487,false,null,false,false,false,색다른 건축물,false,2023-02-07T19:16:45.656Z,R,F,D,1.1.0_20230206
0,63e2a3bc8c6342f21eb5b2b3,null,ISL,2023-02-07T19:17:35.769Z,15fa32cd-04b1-48be-90ba-e7d59d618e44,false,null,false,false,false,반짝이는 오로라,false,2023-02-07T19:17:16.596Z,A,F,D,1.1.0_20230206
0,63e2a5be8c6342f21eb5b2b9,null,GTM,2023-02-07T19:26:48.084Z,51ac5429-76d0-4600-9ee1-bdd527d51e6e,true,null,true,false,true,불타는 화산,true,2023-02-07T19:25:50.747Z,A,H,U,1.1.0_20230206
0,63e2a66a8c6342f21eb5b2c0,old,CHN,2023-02-07T19:29:37.069Z,c6a8e0d0-7b00-4176-bf84-e4c5935e873e,false,false,null,false,null,역사 탐방,false,2023-02-07T19:28:42.351Z,C,F,U,1.1.0_20230206
0,63e2a7888c6342f21eb5b2c8,null,NOR,2023-02-07T19:34:44.626Z,3e853e3f-4b4c-4699-af28-67b90390a515,false,null,true,false,true,피요르드,false,2023-02-07T19:33:28.209Z,A,H,D,1.1.0_20230206
0,63e2a7b58c6342f21eb5b2ca,null,FRA,2023-02-07T19:37:23.603Z,fc7e5f50-542b-45fc-bc94-91a83789b838,false,null,false,false,true,쇼핑,false,2023-02-07T19:34:13.028Z,R,F,D,1.1.0_20230206
0,63e2aa188c6342f21eb5b2d3,null,CRI,2023-02-07T19:45:00.694Z,a345e601-0833-4e20-9ada-68c67b182f6d,false,null,true,false,true,독특한 야생 동물 구경,false,2023-02-07T19:44:24.969Z,R,H,U,1.1.0_20230206
0,63e2ab528c6342f21eb5b2d8,null,ESP,2023-02-07T19:51:03.454Z,2f42dc80-0509-4d07-b4fc-e698180a7336,false,null,false,true,false,신나는 밤문화,false,2023-02-07T19:49:38.666Z,R,F,D,1.1.0_20230206
0,63e2ac4e8c6342f21eb5b2dd,old,CHN,2023-02-07T19:54:58.957Z,a9e803ae-a33a-4bf6-a641-b2513962136f,true,true,null,false,null,역사 탐방,false,2023-02-07T19:53:50.037Z,C,F,U,1.1.0_20230206
0,63e2ac5b8c6342f21eb5b2df,null,PHL,2023-02-07T19:55:02.553Z,59a65b68-0515-43bd-b8aa-5f3faed950f1,false,null,false,false,true,수상레저,false,2023-02-07T19:54:03.201Z,R,F,U,1.1.0_20230206
0,63e2ac638c6342f21eb5b2e1,new,CZE,2023-02-07T19:54:59.201Z,0425f3b7-880c-4cd2-ab28-e7577c5858a3,false,true,null,false,null,낭만적 분위기,false,2023-02-07T19:54:11.534Z,C,F,D,1.1.0_20230206
0,63e2acb98c6342f21eb5b2ec,old,AZE,2023-02-07T19:56:18.249Z,c5ca0c3e-7fcd-4cc3-b136-94c0ed5fc373,false,true,null,false,null,색다른 건축물,true,2023-02-07T19:55:37.874Z,C,H,U,1.1.0_20230206
0,63e2ae5b8c6342f21eb5b2f2,null,CHL,2023-02-07T20:03:23.414Z,345968b6-d17c-46ce-a37f-7d9b3f4f1b35,false,null,false,false,false,현지 와인,false,2023-02-07T20:02:35.150Z,R,H,D,1.1.0_20230206
0,63e2ae7e8c6342f21eb5b2f4,null,HRV,2023-02-07T20:04:51.764Z,8c611472-35be-401e-8720-0aa621b66f82,false,null,false,true,false,아름다운 자연경관,false,2023-02-07T20:03:10.106Z,R,F,U,1.1.0_20230206
0,63e2aebd8c6342f21eb5b2fa,null,null,null,e7517358-3095-40b2-8afa-69a51f5faf5f,null,null,null,null,null,null,false,2023-02-07T20:04:13.875Z,null,null,null,1.1.0_20230206
0,63e2aede8c6342f21eb5b2fc,null,ISR,2023-02-07T20:09:35.658Z,9f407cf8-5592-405a-8699-6f71988ccc9c,false,null,true,true,false,역사문화 탐방,true,2023-02-07T20:04:46.320Z,A,H,D,1.1.0_20230206
0,63e2af1c8c6342f21eb5b301,null,HRV,2023-02-07T20:06:01.139Z,7d431538-8a83-4b36-bcaf-a00c2145ee5d,false,null,false,true,false,아름다운 자연경관,true,2023-02-07T20:05:48.138Z,R,F,U,1.1.0_20230206
0,63e2afc78c6342f21eb5b309,null,GTM,2023-02-07T20:09:29.335Z,7000df97-d355-4e31-8cc6-9aaff6561c13,true,null,true,false,true,불타는 화산,false,2023-02-07T20:08:39.793Z,A,H,U,1.1.0_20230206
0,63e2b02a8c6342f21eb5b311,null,LAO,2023-02-07T20:11:59.245Z,98753c82-61ea-4e8d-87e1-e888ed226e20,false,null,false,false,false,다양한 액티비티,false,2023-02-07T20:10:18.899Z,R,F,U,1.1.0_20230206
0,63e2b0338c6342f21eb5b313,null,FRA,2023-02-07T20:12:46.360Z,cd88fb05-a374-41d7-bba6-25a9b0a647ff,false,null,false,true,true,쇼핑,false,2023-02-07T20:10:27.748Z,R,F,D,1.1.0_20230206
0,63e2b05d8c6342f21eb5b317,null,MYS,2023-02-07T20:32:23.183Z,616b63b7-798b-4b87-99a2-174bf821772b,true,null,false,false,true,수상레저,false,2023-02-07T20:11:09.921Z,R,F,D,1.1.0_20230206
0,63e2b0ea8c6342f21eb5b321,null,MEX,2023-02-07T20:14:07.593Z,1e683c88-5186-4bb9-973f-faa44c1c4579,true,null,false,false,false,올인클루시브 호캉스,false,2023-02-07T20:13:30.809Z,R,F,U,1.1.0_20230206
0,63e2b13e8c6342f21eb5b327,null,JOR,2023-02-07T20:16:05.103Z,c12b6535-a451-45bd-8f82-412716d8f2f0,true,null,false,false,false,역사문화 탐방,false,2023-02-07T20:14:54.509Z,A,H,U,1.1.0_20230206
0,63e2b1de8c6342f21eb5b32c,null,MMR,2023-02-07T20:18:14.637Z,e2990925-5360-4925-ba26-56ea7315bc47,false,null,true,false,false,이색문화 탐방,false,2023-02-07T20:17:34.299Z,A,H,U,1.1.0_20230206
0,63e2b1f48c6342f21eb5b32e,new,GEO,2023-02-07T20:18:37.565Z,993f816c-3670-4e75-bbf4-33f0a871e473,true,false,null,true,null,현지인과의 교류,false,2023-02-07T20:17:56.432Z,C,H,U,1.1.0_20230206
0,63e2b2208c6342f21eb5b335,null,MMR,2023-02-07T20:18:59.999Z,9c7c99c6-4224-44cd-bca1-3762dfd61a42,true,null,true,false,true,이색문화 탐방,false,2023-02-07T20:18:40.073Z,A,H,U,1.1.0_20230206
0,63e2b25f8c6342f21eb5b33b,new,GEO,2023-02-07T20:20:07.767Z,6fb56dae-782d-446a-9652-3f520b0493b3,false,true,null,true,null,현지인과의 교류,false,2023-02-07T20:19:43.564Z,C,H,U,1.1.0_20230206
0,63e2b28a8c6342f21eb5b341,new,RWA,2023-02-07T20:20:46.646Z,37fc8fb9-dcc9-4e2e-b995-2a396ca1101d,false,true,null,false,null,이색문화 탐방,false,2023-02-07T20:20:26.128Z,C,H,U,1.1.0_20230206
0,63e2b2a78c6342f21eb5b346,new,RWA,2023-02-07T20:21:12.583Z,348a4904-871a-4089-9d1e-65f8474290c2,true,true,null,true,null,이색문화 탐방,false,2023-02-07T20:20:55.808Z,C,H,U,1.1.0_20230206
0,63e2b3ee8c6342f21eb5b34b,null,null,null,a8a5073b-30fc-4a93-be9f-43dbcf654bdf,null,null,null,null,null,null,false,2023-02-07T20:26:22.073Z,null,null,null,1.1.0_20230206
0,63e2b3ef8c6342f21eb5b34d,null,THA,2023-02-07T20:27:21.360Z,43901e90-8296-4f5c-9e82-0eb0e5384727,true,null,false,true,true,맛있는 현지 음식,false,2023-02-07T20:26:23.184Z,R,F,U,1.1.0_20230206
0,63e2b3fd8c6342f21eb5b350,old,CHN,2023-02-07T20:27:26.032Z,8ff5ac1e-2662-4ce6-b452-9586271e6014,false,true,null,false,null,역사 탐방,false,2023-02-07T20:26:37.588Z,C,F,U,1.1.0_20230206
0,63e2b4428c6342f21eb5b358,null,PER,2023-02-07T20:28:07.096Z,d4afd77e-086f-4424-9538-d15b2c51ab0d,true,null,false,false,true,이색문화 탐방,false,2023-02-07T20:27:46.882Z,A,F,U,1.1.0_20230206
0,63e2b4af8c6342f21eb5b35e,old,CHN,2023-02-07T20:30:36.751Z,28929c04-9417-42cd-b0e8-56702c2a5361,true,true,null,false,null,역사 탐방,false,2023-02-07T20:29:35.727Z,C,F,U,1.1.0_20230206
0,63e2b4fa8c6342f21eb5b363,old,JPN,2023-02-07T20:31:46.718Z,81b2581e-abda-4b42-9b21-e090e3ef15c4,false,true,null,false,null,맛있는 현지 음식,false,2023-02-07T20:30:50.246Z,C,F,D,1.1.0_20230206
0,63e2b53b8c6342f21eb5b368,old,QAT,2023-02-07T20:32:26.890Z,0256e35b-a018-4c79-92e5-d4976827ca11,false,false,null,false,null,색다른 건축물,false,2023-02-07T20:31:55.466Z,C,H,D,1.1.0_20230206
0,63e2b5618c6342f21eb5b370,null,MYS,2023-02-07T20:32:49.091Z,78e0bc06-d806-4ad6-9668-4e9bed8c775f,true,null,false,false,true,수상레저,false,2023-02-07T20:32:33.728Z,R,F,D,1.1.0_20230206
0,63e2b6438c6342f21eb5b375,new,AUT,2023-02-07T20:37:01.659Z,0405dcc2-17ab-47a6-918b-bdd14a5a41f6,false,true,null,false,null,잔잔한 클래식 음악,false,2023-02-07T20:36:19.308Z,C,F,D,1.1.0_20230206
0,63e2b8308c6342f21eb5b37a,new,RWA,2023-02-07T20:45:28.969Z,38784e50-cb1b-46b4-98e1-005ac26a2217,true,true,null,true,null,이색문화 탐방,false,2023-02-07T20:44:32.267Z,C,H,U,1.1.0_20230206
0,63e2b8ba8c6342f21eb5b37f,null,null,null,99457b38-01d4-478d-9114-1cab1d3b10bb,null,null,null,null,null,null,false,2023-02-07T20:46:50.400Z,null,null,null,1.1.0_20230206
0,63e2b9098c6342f21eb5b381,null,TUN,2023-02-07T20:48:38.058Z,10126c0a-8283-4fca-96bb-08472735ce0e,true,null,false,false,false,현지인과의 교류,false,2023-02-07T20:48:09.577Z,R,H,U,1.1.0_20230206
0,63e2bede32f27972ae8781bd,null,THA,2023-02-07T21:14:33.863Z,dda83f17-c578-45cb-a186-85e52192ff34,true,null,true,false,true,맛있는 현지 음식,false,2023-02-07T21:13:02.498Z,R,F,U,1.1.0_20230206
0,63e2bf5832f27972ae8781c2,null,ROU,2023-02-07T21:15:50.655Z,435b7c8d-17db-4d2f-9db3-eac0716c6cb4,false,null,false,false,false,울창한 숲,false,2023-02-07T21:15:04.553Z,A,H,D,1.1.0_20230206
0,63e2c02632f27972ae8781c7,old,IDN,2023-02-07T21:19:45.230Z,2610e590-52de-4703-ae1c-5aefe8934b82,false,true,null,false,null,쇼핑,false,2023-02-07T21:18:30.190Z,C,F,U,1.1.0_20230206
0,63e2c21a32f27972ae8781cc,new,FIN,2023-02-07T21:28:08.938Z,ebaa116a-2c78-41af-bb48-9bd26b52d198,false,false,null,false,null,온 몸이 풀리는 사우나와 마사지,false,2023-02-07T21:26:50.023Z,C,H,D,1.1.0_20230206
0,63e2c24f32f27972ae8781ce,null,TUN,2023-02-07T21:28:23.195Z,8c1aff5a-6ac9-4cf5-b2f9-fb63011176af,false,null,false,true,false,현지인과의 교류,false,2023-02-07T21:27:43.674Z,R,H,U,1.1.0_20230206
0,63e2c26c32f27972ae8781d3,null,MYS,2023-02-07T21:29:57.046Z,59caa586-d188-4c49-bff8-7fc61f7e1eb6,true,null,false,false,false,수상레저,false,2023-02-07T21:28:12.894Z,R,F,D,1.1.0_20230206
0,63e2c29732f27972ae8781d8,new,CZE,2023-02-07T21:32:10.777Z,5b263c0d-d43a-40c2-9e99-201eeaac7344,false,true,null,false,null,낭만적 분위기,false,2023-02-07T21:28:55.149Z,C,F,D,1.1.0_20230206
0,63e2c2a132f27972ae8781da,old,ARE,2023-02-07T21:32:26.800Z,f7dd9f03-59ea-4a24-a9ba-dd78bcefc103,false,false,null,false,null,색다른 건축물,false,2023-02-07T21:29:05.010Z,C,F,D,1.1.0_20230206
0,63e2c2b832f27972ae8781dc,new,GEO,2023-02-07T21:30:39.198Z,44328e87-ec59-4e09-9163-9e5356a24253,true,false,null,false,null,현지인과의 교류,false,2023-02-07T21:29:28.231Z,C,H,U,1.1.0_20230206
0,63e2c2d032f27972ae8781de,null,LAO,2023-02-07T21:30:29.695Z,580e18c5-248a-4900-9502-b5684758fc15,true,null,true,true,false,다양한 액티비티,false,2023-02-07T21:29:52.775Z,R,F,U,1.1.0_20230206
0,63e2c2e732f27972ae8781e3,null,null,null,67876419-5974-4561-bf75-d4c90244e8f0,null,null,null,null,null,null,false,2023-02-07T21:30:15.558Z,null,null,null,1.1.0_20230206
0,63e2c2fd32f27972ae8781e8,null,MYS,2023-02-07T21:31:25.206Z,24be172c-14dd-4b0e-b4fa-768198ecb69b,false,null,false,true,true,수상레저,false,2023-02-07T21:30:37.838Z,R,F,D,1.1.0_20230206
0,63e2c30132f27972ae8781ec,old,TWN,2023-02-07T21:35:07.407Z,ee5781ca-5694-4dbc-a2db-f336485d1106,true,true,null,false,null,왁자지껄한 야시장,false,2023-02-07T21:30:41.071Z,C,F,D,1.1.0_20230206
